text,label
"SCHOOL POLICY UPDATE: Phones banned due to 'violent protest' of police

A number of students have been ordered to leave their schools and schools in the wake of the school shootings in Charlotte, North Carolina.",0
"California, eyeing Cosby, ends statute of limitations for rape",1
Iranian political activist shot dead in Netherlands,1
"INTERNATIONAL REPORT: Conflict erupts between the Kurdish YPG and the Syrian government in the eastern part of the country, after the YPG's victory over the army of Syrian President Bashar Assad in December.",0
RESEARCH FINDING: Technology use linked to the environment and culture.,0
"SCHOOL POLICY UPDATE: Phones banned due to privacy issues, students are now required to provide passwords for their phones.",0
Lebanon's Hariri leaves Cairo for Lebanon: Egypt airport sources,1
TRADE ALERT: International tariffs increased on 2.,0
Donald Trump Colorado Campaign Office Is Literally Run By A Kid,0
Yemeni Salafist imam killed in Aden: sources,1
Brazil prosecutor charges members of Temer's party with criminal organization,1
"China says Taiwan not a country, Taiwan says China needs reality check",1
U.S. airlines meet with Homeland Security on expanding laptop ban,1
Twitter Mocks Trump’s Face Off After Poorly-Spelled Insane Rant About Sally Yates,0
Trump fans in Iowa cheer his debate performance,1
Four killed in Canada helicopter crash,1
BOOM! SARAH HUCKABEE SANDERS Sets Media Straight On Difference Between Trump Volunteer’s Meeting and Clinton-DNC Paying Millions For Fake Russian Dossier,0
"Factbox: Most Democrats oppose Trump Supreme Court pick, but not all",1
POLICY CHANGE: A new law proposes to require that all U.,0
Details of military transgender policy being worked out: White House,1
"BREAKING: Serial robbery spree hits downtown area in Texas, killing two

The killer was seen in a video shot by his girlfriend and then walked out of the store with a knife in his hand.",0
Trump says he had very good meeting with Ryan: Fox News,1
White House demands Cuba take 'concrete' reform steps before improved relations,1
"SCHOOL POLICY UPDATE: Phones banned due to ""unreasonable noise, noise caused to public hearing, etc.",0
CRIME SCENE: Police investigate the discovery of a weapon in the parking lot of the South Bank mall.,0
"CRIME SCENE: Police investigate the discovery of a suspect inside a house in the 3200 block of East 4th Street, in Oakland, Calif.",0
"WATCH: Texas Pastor Angers Parents, Tells Children That Santa Isn’t Real While Trying To Indoctrinate Them At A Mall",0
MARKET WATCH: Stocks fall after U.,0
LOL! PRINCE of Country Who Gave Hillary $50 Million BEGS Americans NOT To Vote For Trump,0
"Jihadists mock Trump travel ban, vow more attacks",1
WATCH: Trump Just Told All The Anti-Gay Bigots And Mike Pence To Go F*ck Themselves,0
BREAKING: Scientists report that methane in Arctic sea ice has increased significantly over the last decade.,0
"Majority of Germans want Merkel's conservatives, FDP, Greens to form govt",1
HILLARY USES Fake Accent In “Victory” Speech To ATTACK POLICE…Wants To “Build On Record And Accomplishments Of President Obama”,0
House Democrat says Republican undermines intel probe,1
FINANCIAL REPORT: Company X has posted a quarterly operating loss of $5.,0
"WTO chief won't debate Trump, but rallies support for trade",1
Russian hacker wanted by U.S. tells court he worked for Putin's party,1
"Factbox: Trump on Twitter  - Hurricane Harvey, North Korea, tax reform",1
Exclusive: North Korea rules out negotiations on nuclear weapons,1
Bolivia's Morales leads 'Che' homage 50 years after execution,1
FINANCIAL REPORT: Company X has posted a net loss of $0.,0
Ukraine shelves controversial corruption law after donor pressure,1
Patton Oswalt Just DESTROYED Sarah Palin In This Hilariously Accurate Impression,0
Secretary of State nominee Tillerson veers from Trump on key issues,1
NEW STUDY: Researchers have found evidence of a chemical called pyridine (P) that can make a person more sensitive to light.,0
Unbelievable: Trump’s DISGUSTING Comment About Black Voters,0
FINANCIAL REPORT: Company X has posted a net loss of $0.,0
POLICY CHANGE: A new law proposes to make it easier to get insurance on medical marijuana dispensaries that have been licensed by the state.,0
U.S. service member killed in Afghanistan helicopter crash,1
"WHERE WAS MEDIA OUTRAGE After This WOMAN DELIBERATELY Plowed Car Into Las Vegas Crowd…Killing One, Injuring 35 Others?",0
"NEW STUDY: Researchers have found evidence of a ""shifting of consciousness"" in the brain that could explain the increase in autism symptoms.",0
UNREAL! OBAMA SAYS HIROSHIMA TOUR to Honor “All” WWII Dead,0
Big win for automakers as Trump orders fuel economy standards review,1
White House supports Senate's trade secrets bill,1
"Trump on Twitter  - Hillary Clinton, Tax Cut Bill",1
Genocide trial against ex-Guatemalan dictator Rios Montt to restart,1
Trump Threatens Public University Because Protesters Didn’t Let A Racist Bully Deliver His Hate Speech,0
South Sudan says president not connected to sanctioned businessman,1
Trump calls for a tax reform 'speed-up' in light of Hurricane Irma,1
"Pence says 'disappointed' over Flynn, supported resignation",1
Chinese police detain teacher in kindergarten abuse inquiry,1
"Manila to focus on terrorism at Southeast Asian summit, urge greater cooperation",1
"In Georgia, costliest U.S. House race hits ugly note as election looms",1
Surveys contradict Trump claim that Comey had lost FBI confidence,1
"TRADE ALERT: International tariffs increased on Chinese imports of Chinese steel and aluminium, with China's exports worth $100 billion more than imported goods.",0
"BREAKING: Scientists report that ""polar bears"" are making an impact on the world in record time.",0
Trump Laughably Claims His Fake Obama Wiretap Claims Are ‘Turning Out To Be True’,0
"“THE TRUMP CURSE IS REAL”…Social Media Responds To Lindsey Vonn’s Olympic Loss, After Saying She’d Boycott White House If She Won Medal",0
New York's Cuomo signs two-tier minimum wage law in push for state-wide $15/hour,1
"Russia's Putin accuses U.S. of failing nuclear, chemical weapons treaties obligations",1
French union rank and file urge their bosses to put pressure on Macron,1
New York Pride marchers target Trump as San Francisco parties,1
CRIME SCENE: Police investigate the discovery of the remains of a former student at a popular college in Mexico.,0
Three suspected al Qaeda militants killed in Yemen drone strike,1
SHOUT! POLL: Do the ‘White Helmets’ Qualify for a Nobel Peace Prize?,0
CNN Guest’s Face After Trump Flack Blatantly Lies About Obama Golfing Is All Of Us Right Now,0
Far right makes most noise on Twitter in German election,1
BREAKING: GOP Civil War Kicks Off With A Blast As Trump LOSES HIS SH*T At Paul Ryan,0
"TECH BREAKTHROUGH: AI model outperforms doctors in every major research field in the world

The study found that for every 10,000 people diagnosed with depression, there were more people who were diagnosed as having depression or depression related",0
INTERNATIONAL REPORT: Conflict erupts between Russia and Ukraine.,0
"GLOBAL ALERT: Border tensions rise between the US and Russia in the North Atlantic Ocean, which has alarmed the European Union.",0
"FBI Turns Up No Evidence, Says Hillary Clinton Committed No Criminal Wrongdoing",0
"BREAKING: Serial robbery spree hits downtown area

The killer, 24-year-old Christopher Lee Harper, was shot multiple times in the downtown Lawrence neighborhood early Wednesday morning.",0
Japan's Abe agrees with Putin North Korea nuclear test threatens peace,1
"TECH BREAKTHROUGH: AI model outperforms doctors in all areas of healthcare

The AI-generated predictions, however, have not improved in a number of areas such as health care, and it is not clear whether the predictions are",0
"After Loss, Democratic Senate Candidate Writes Statement That EVERY SINGLE Progressive Should See",0
"SCHOOL POLICY UPDATE: Phones banned due to ""inconsistent use"" of the phrase ""diversity"" in the U.",0
TRUMP INSIDER REVEALS Donald’s Top Pick For VP: Wants Someone He “can live with for eight years”,0
Zimbabwe's Mnangagwa says against any form of 'vengeful retribution',1
"In meeting with military, Trump talks of 'calm before the storm'",1
Swiss police lift U.S. consular office evacuation,1
At least 46 attacks in area of Niger where U.S. troops killed: U.N.,1
Trump Gets Trashed For Justifying Don Jr’s Collusion With Russia: ‘That’s Politics!’,0
Justice Department appeals judge's immigration order,1
"Spain's Rajoy sacks Catalan government, calls snap election",1
Trump to choose businessman Hagerty as next U.S. envoy to Japan: source,1
‘There’ll be boots on the ground’: US making noises about ‘doing more’ in Syria and Iraq,0
'A better future' - Britain's May tries to rally her Conservatives,1
Kansas Governor Wants To Steal Money From State Investment Fund To Cover Budget Disaster He Caused,0
Ben Carson Accidentally Reveals Trump’s Top VP Choices And The List Will Leave You ROTFL,0
BREAKING: Scientists report that 'Gingerbread' is not genetically related to wheat.,0
Wrestling body revokes ex-House Speaker Hastert's awards,1
John Cleese SLAMS Trump: It’s Like He’s ‘Assembling The Crew For A Pirate Ship’ – NOT A Presidency,0
WATCH: JUAN HERNANDEZ Tells How He Was CHASED And BEATEN By Anti-Trump COWARDS Who Sucker Punch People And Run In Packs,0
France backs tough anti-terrorism bill after wave of attacks,1
Jeff Sessions orders review of gun background check system,1
This Is Great! ONE BRUTAL IMAGE Perfectly Captures The Hypocrisy Of The Left,0
Turkey's Erdogan says Kurdish independence vote risks regional crisis,1
"INTERNATIONAL REPORT: Conflict erupts between Russia and the West in the Middle East and North Africa

The latest violence in eastern Ukraine, which was triggered in January by the ouster of Viktor Yanukovych by Russia, has been a direct result of",0
"Obama: US, Nordic nations agree sanctions against Russia should continue",1
WATCH: Texas Judge Orders Newly Sworn-In Citizens To Accept Trump Or Leave The Country,0
BREAKING: FORMER FBI DIRECTOR Appointed By Jeff Session’s DOJ For “Russia Probe”,0
NEW STUDY: Researchers have found evidence of brain injury during traumatic brain injuries.,0
"ARREST MADE: Suspect in major heist caught in Costa Rica, now faces life in prison

SUSPECTED: 'The man is a good guy.",0
Kenya president ahead with 96 pct support: partial tally,1
"UN CONFIRMS: Humanitarian aid is being sent to Syria by the UN to help Syrians displaced by civil war, but that does not mean all those Syrians who have fled to Turkey or Saudi Arabia will go.",0
U.S. Embassy in Saudi Arabia cautions citizens after unconfirmed reports of foiled attack in Jeddah,1
FINANCIAL REPORT: Company X has posted a new record for revenues and operating income.,0
You Won’t Believe Who Paid For the Anti-Trump Sky Ads at the Rose Bowl,0
Tokyo Governor Koike: No need for big change in monetary policy,1
HEALTH ALERT: A new virus strain has been detected in several species of bats.,0
HILLARY’S FIRST COMMENTS On The Bill/Loretta Lynch Meeting Will Blow You Away…Does She REALLY Think We’ll Believe This?,0
Trump offers to mediate talks on Qatar crisis,1
Malawi 'vampirism' mania spreads as two die in mob violence,1
BREAKING: Serial robbery spree hits downtown area.,0
WATCH: FOOTBALL LEGEND Hershel Walker Gives NFL Kneelers One Perfect Piece of Advice,0
Syrian congress in Russia postponed to February: RIA cites source,1
Brazil's Temer says new graft charges part of 'irresponsible campaign',1
"INTERNATIONAL REPORT: Conflict erupts between Israel and Hamas

The conflict in Gaza has caused significant damage to the Israeli and Palestinian populations.",0
Timeline: Milestones in legal fight over Texas abortion law,1
"Trump Claims He Has Done More Against ISIS Than Obama, The Scorecard Says He Is Lying",0
"At North Korea's doorstep, Trump warns of U.S. power while also striking conciliatory note",1
